DATE;PRES;IGRO;RAFF;RAIN;TERM;DIRV;RADD;VELV;PV_PRODUCTION;
26/02/2017 15:00;951.0;23.0;4.4;0.0;12.0;22.0;391.0;2.0;13228;
26/02/2017 16:00;950.8;25.0;3.7;0.0;12.0;41.0;375.0;1.0;10345;
26/02/2017 17:00;950.8;29.0;3.4;0.0;11.0;359.0;196.0;2.0;6747;
26/02/2017 18:00;950.8;36.0;3.8;0.0;11.0;50.0;0.0;1.0;2151;
26/02/2017 19:00;950.9;53.0;2.0;0.0;9.0;5.0;0.0;0.0;94;
26/02/2017 20:00;951.2;57.0;1.9;0.0;8.0;242.0;0.0;1.0;0;
26/02/2017 21:00;951.8;62.0;3.1;0.0;7.0;237.0;0.0;1.0;0;
26/02/2017 22:00;951.8;58.0;3.3;0.0;7.0;229.0;0.0;2.0;0;
26/02/2017 23:00;951.6;56.0;4.4;0.0;6.0;237.0;0.0;2.0;0;
27/02/2017 00:00;951.6;56.0;4.7;0.0;6.0;236.0;0.0;2.0;0;
27/02/2017 01:00;951.6;56.0;4.4;0.0;6.0;233.0;0.0;2.0;0;
27/02/2017 02:00;951.4;58.0;3.7;0.0;6.0;234.0;0.0;1.0;0;
27/02/2017 03:00;951.2;61.0;2.8;0.0;6.0;241.0;0.0;1.0;0;
27/02/2017 04:00;950.9;63.0;3.3;0.0;6.0;234.0;0.0;1.0;0;
27/02/2017 05:00;950.7;65.0;3.2;0.0;5.0;235.0;0.0;1.0;0;
27/02/2017 06:00;950.8;63.0;3.3;0.0;5.0;231.0;0.0;1.0;0;
27/02/2017 07:00;950.7;64.0;2.4;0.0;5.0;239.0;0.0;1.0;0;
27/02/2017 08:00;950.9;66.0;3.3;0.0;4.0;235.0;78.0;1.0;413;
27/02/2017 09:00;951.0;55.0;3.8;0.0;6.0;222.0;257.0;0.0;2382;
27/02/2017 10:00;951.0;48.0;2.6;0.0;8.0;51.0;424.0;1.0;6100;
27/02/2017 11:00;950.8;46.0;3.6;0.0;8.0;52.0;556.0;2.0;9632;
27/02/2017 12:00;950.4;44.0;4.3;0.0;9.0;46.0;627.0;1.0;12164;
27/02/2017 13:00;949.3;45.0;4.7;0.0;9.0;56.0;644.0;1.0;13537;
27/02/2017 14:00;948.4;46.0;4.4;0.0;10.0;23.0;590.0;1.0;13547;
27/02/2017 15:00;947.5;45.0;5.1;0.0;10.0;20.0;485.0;2.0;12129;
27/02/2017 16:00;947.3;44.0;5.2;0.0;10.0;37.0;331.0;1.0;9480;
27/02/2017 17:00;947.0;47.0;3.6;0.0;10.0;12.0;161.0;1.0;5734;
27/02/2017 18:00;946.6;54.0;3.4;0.0;9.0;21.0;0.0;1.0;1700;
27/02/2017 19:00;946.8;64.0;2.6;0.0;8.0;356.0;0.0;0.0;83;
27/02/2017 20:00;946.5;72.0;2.1;0.0;8.0;184.0;0.0;0.0;0;
27/02/2017 21:00;946.6;73.0;2.4;0.0;7.0;269.0;0.0;1.0;0;
27/02/2017 22:00;946.4;75.0;2.4;0.0;6.0;241.0;0.0;0.0;0;
27/02/2017 23:00;946.2;75.0;3.2;0.0;6.0;263.0;0.0;2.0;0;
28/02/2017 00:00;945.5;75.0;3.5;0.0;5.0;237.0;0.0;1.0;0;
28/02/2017 01:00;944.6;76.0;1.8;0.0;6.0;233.0;0.0;0.0;0;
28/02/2017 02:00;944.1;80.0;2.7;0.0;5.0;238.0;0.0;1.0;0;
28/02/2017 03:00;942.9;83.0;2.5;0.0;5.0;44.0;0.0;0.0;0;
28/02/2017 04:00;942.4;81.0;1.3;0.0;4.0;140.0;0.0;0.0;0;
28/02/2017 05:00;941.5;88.0;2.4;0.0;4.0;141.0;0.0;0.0;0;
28/02/2017 06:00;940.9;92.0;2.1;0.0;4.0;141.0;0.0;1.0;0;
28/02/2017 07:00;940.0;92.0;3.4;0.0;4.0;171.0;0.0;1.0;0;
28/02/2017 08:00;939.2;94.0;2.9;0.0;4.0;339.0;35.0;1.0;452;
28/02/2017 09:00;939.3;86.0;2.7;0.0;4.0;335.0;135.0;1.0;1788;
28/02/2017 10:00;939.2;80.0;3.3;0.0;5.0;14.0;210.0;1.0;3259;
28/02/2017 11:00;938.8;78.0;3.0;0.0;5.0;93.0;164.0;1.0;4569;
28/02/2017 12:00;938.0;70.0;3.0;0.0;6.0;95.0;381.0;1.0;4881;
28/02/2017 13:00;936.9;72.0;3.5;0.0;7.0;68.0;477.0;1.0;6312;
28/02/2017 14:00;935.8;76.0;4.0;0.0;7.0;25.0;518.0;1.0;6867;
28/02/2017 15:00;935.8;76.0;4.7;0.0;7.0;17.0;201.0;2.0;3827;
28/02/2017 16:00;934.6;78.0;4.4;0.0;6.0;149.0;214.0;2.0;5062;
28/02/2017 17:00;933.3;81.0;3.1;0.0;7.0;69.0;83.0;0.0;3556;
28/02/2017 18:00;933.5;87.0;2.6;0.0;6.0;6.0;0.0;1.0;901;
28/02/2017 19:00;936.0;94.0;5.7;0.0;6.0;275.0;0.0;1.0;88;
28/02/2017 20:00;935.8;65.0;6.8;0.0;9.0;246.0;0.0;2.0;0;
28/02/2017 21:00;935.5;55.0;8.7;0.0;9.0;235.0;0.0;3.0;0;
28/02/2017 22:00;936.1;50.0;7.6;0.0;9.0;239.0;0.0;3.0;0;
28/02/2017 23:00;936.5;48.0;9.7;0.0;8.0;239.0;0.0;4.0;0;
01/03/2017 00:00;938.2;45.0;8.7;0.0;7.0;255.0;0.0;2.0;0;
01/03/2017 01:00;939.1;41.0;5.1;0.0;7.0;250.0;0.0;2.0;0;
01/03/2017 02:00;940.2;37.0;6.3;0.0;7.0;242.0;0.0;3.0;0;
01/03/2017 03:00;940.8;35.0;5.6;0.0;7.0;245.0;0.0;2.0;0;
01/03/2017 04:00;941.4;33.0;6.6;0.0;7.0;235.0;0.0;1.0;0;
01/03/2017 05:00;941.6;39.0;5.7;0.0;7.0;220.0;0.0;1.0;0;
01/03/2017 06:00;942.0;31.0;5.5;0.0;7.0;239.0;0.0;2.0;0;
01/03/2017 07:00;942.7;28.0;6.8;0.0;7.0;250.0;0.0;2.0;0;
01/03/2017 08:00;944.0;33.0;5.3;0.0;7.0;145.0;113.0;0.0;439;
01/03/2017 09:00;944.65;25.0;4.6;0.0;9.0;232.0;314.0;2.0;2526;
01/03/2017 10:00;945.3;23.0;5.4;0.0;11.0;218.0;485.0;2.0;6698;
01/03/2017 11:00;945.5;21.0;5.2;0.0;13.0;190.0;615.0;1.0;10361;
01/03/2017 12:00;945.9;17.0;3.9;0.0;14.0;221.0;681.0;1.0;12594;
01/03/2017 13:00;945.1;14.0;5.6;0.0;14.0;139.0;700.0;2.0;14125;
01/03/2017 14:00;944.4;18.0;6.3;0.0;14.0;79.0;645.0;1.0;14264;
01/03/2017 15:00;944.0;14.0;4.7;0.0;15.0;124.0;549.0;2.0;12989;
01/03/2017 16:00;943.7;16.0;5.0;0.0;16.0;98.0;372.0;1.0;10336;
01/03/2017 17:00;943.5;19.0;3.8;0.0;16.0;65.0;188.0;1.0;6315;
01/03/2017 18:00;944.0;30.0;3.8;0.0;15.0;350.0;10.0;1.0;2609;
01/03/2017 19:00;945.1;34.0;4.0;0.0;13.0;270.0;0.0;2.0;104;
01/03/2017 20:00;945.7;44.0;3.8;0.0;11.0;269.0;0.0;1.0;0;
01/03/2017 21:00;945.9;48.0;3.1;0.0;11.0;157.0;0.0;0.0;0;
01/03/2017 22:00;946.9;52.0;2.3;0.0;10.0;244.0;0.0;1.0;0;
01/03/2017 23:00;947.0;56.0;2.0;0.0;9.0;231.0;0.0;1.0;0;
02/03/2017 00:00;947.3;61.0;2.7;0.0;9.0;268.0;0.0;0.0;0;
02/03/2017 01:00;947.5;67.0;2.9;0.0;8.0;119.0;0.0;0.0;0;
02/03/2017 02:00;947.6;68.0;2.4;0.0;7.0;196.0;0.0;1.0;0;
02/03/2017 03:00;947.3;70.0;2.9;0.0;8.0;196.0;0.0;1.0;0;
02/03/2017 04:00;947.0;73.0;2.8;0.0;7.0;217.0;0.0;1.0;0;
02/03/2017 05:00;946.9;67.0;3.1;0.0;7.0;236.0;0.0;1.0;0;
02/03/2017 06:00;947.1;72.0;3.5;0.0;6.0;252.0;0.0;1.0;0;
02/03/2017 07:00;947.5;72.0;4.1;0.0;5.0;249.0;0.0;2.0;0;
02/03/2017 08:00;948.5;74.0;4.8;0.0;6.0;260.0;98.0;1.0;463;
02/03/2017 09:00;948.7;48.0;2.1;0.0;8.0;145.0;298.0;0.0;2443;
02/03/2017 10:00;948.8;42.0;2.8;0.0;10.0;52.0;468.0;1.0;6426;
02/03/2017 11:00;949.1;42.0;3.7;0.0;10.0;47.0;593.0;1.0;9912;
02/03/2017 12:00;949.5;43.0;4.8;0.0;11.0;52.0;642.0;2.0;12602;
02/03/2017 13:00;949.0;39.0;4.1;0.0;12.0;98.0;655.0;0.0;13495;
02/03/2017 14:00;948.1;36.0;3.1;0.0;13.0;114.0;616.0;1.0;13503;
02/03/2017 15:00;947.7;39.0;3.5;0.0;14.0;30.0;533.0;1.0;12438;
02/03/2017 16:00;947.9;39.0;4.1;0.0;14.0;27.0;379.0;1.0;10059;
02/03/2017 17:00;948.0;41.0;3.8;0.0;14.0;35.0;190.0;1.0;6516;
02/03/2017 18:00;948.7;49.0;2.8;0.0;13.0;12.0;17.0;1.0;2305;
02/03/2017 19:00;949.5;64.0;1.7;0.0;12.0;82.0;0.0;0.0;128;
02/03/2017 20:00;950.1;71.0;2.3;0.0;10.0;261.0;0.0;1.0;0;
02/03/2017 21:00;950.4;72.0;2.9;0.0;9.0;245.0;0.0;2.0;0;
02/03/2017 22:00;950.9;73.0;3.1;0.0;9.0;247.0;0.0;1.0;0;
02/03/2017 23:00;951.2;73.0;3.0;0.0;8.0;239.0;0.0;2.0;0;
03/03/2017 00:00;951.6;74.0;3.0;0.0;8.0;233.0;0.0;1.0;0;
03/03/2017 01:00;951.8;68.0;3.1;0.0;8.0;232.0;0.0;1.0;0;
03/03/2017 02:00;951.5;65.0;3.9;0.0;8.0;231.0;0.0;2.0;0;
03/03/2017 03:00;951.0;63.0;5.5;0.0;8.0;231.0;0.0;2.0;0;
03/03/2017 04:00;951.0;66.0;4.2;0.0;7.0;230.0;0.0;1.0;0;
03/03/2017 05:00;951.3;69.0;4.3;0.0;7.0;230.0;0.0;1.0;0;
03/03/2017 06:00;951.4;64.0;4.7;0.0;7.0;229.0;0.0;2.0;0;
03/03/2017 07:00;951.8;62.0;5.4;0.0;7.0;243.0;0.0;2.0;0;
03/03/2017 08:00;952.0;54.0;4.4;0.0;8.0;232.0;0.0;1.0;363;
03/03/2017 09:00;952.5;51.0;3.5;0.0;8.0;31.0;112.0;0.0;1551;
03/03/2017 10:00;952.7;64.0;3.7;0.0;8.0;34.0;165.0;2.0;2663;
03/03/2017 11:00;952.9;66.0;3.1;0.0;8.0;58.0;257.0;1.0;4226;
03/03/2017 12:00;952.5;64.0;4.2;0.0;10.0;8.0;689.0;2.0;7634;
03/03/2017 13:00;951.9;67.0;5.2;0.0;9.0;43.0;404.0;2.0;8191;
03/03/2017 14:00;951.2;72.0;4.9;0.0;8.0;54.0;204.0;2.0;3714;
03/03/2017 15:00;950.8;82.0;4.0;0.0;7.0;53.0;48.0;2.0;1214;
03/03/2017 16:00;950.4;92.0;2.9;0.0;6.0;65.0;0.0;1.0;567;
03/03/2017 17:00;949.8;97.0;2.1;0.0;6.0;336.0;0.0;0.0;338;
03/03/2017 18:00;949.6;97.0;1.6;0.0;6.0;336.0;0.0;0.0;215;
03/03/2017 19:00;949.6;98.0;1.7;0.2;6.0;358.0;0.0;0.0;3;
03/03/2017 20:00;949.3;98.0;2.5;0.0;6.0;343.0;0.0;1.0;0;
03/03/2017 21:00;949.1;100.0;3.0;0.0;6.0;346.0;0.0;1.0;0;
03/03/2017 22:00;948.7;100.0;2.3;0.0;6.0;18.0;0.0;1.0;0;
03/03/2017 23:00;948.4;100.0;2.7;0.2;5.0;8.0;0.0;1.0;0;
04/03/2017 00:00;947.7;100.0;2.5;0.0;5.0;57.0;0.0;1.0;0;
04/03/2017 01:00;947.1;100.0;2.4;0.0;5.0;23.0;0.0;0.0;0;
04/03/2017 02:00;946.3;100.0;2.6;0.6;5.0;89.0;0.0;1.0;0;
04/03/2017 03:00;945.3;100.0;2.5;0.2;5.0;237.0;0.0;1.0;0;
04/03/2017 04:00;944.1;100.0;1.8;0.4;5.0;333.0;0.0;1.0;0;
04/03/2017 05:00;943.5;100.0;3.0;0.4;5.0;41.0;0.0;1.0;0;
04/03/2017 06:00;942.5;100.0;2.0;0.6;5.0;133.0;0.0;0.0;0;
04/03/2017 07:00;941.3;100.0;1.8;1.4;5.0;94.0;0.0;0.0;0;
04/03/2017 08:00;940.0;100.0;3.5;2.8;5.0;202.0;0.0;1.0;53;
04/03/2017 09:00;938.9;98.0;3.7;6.2;3.0;207.0;0.0;1.0;263;
04/03/2017 10:00;938.0;98.0;6.5;4.4;2.0;251.0;16.0;1.0;436;
04/03/2017 11:00;937.4;100.0;3.8;1.8;2.0;247.0;229.0;1.0;2287;
04/03/2017 12:00;936.4;82.0;4.7;0.2;5.0;282.0;304.0;0.0;12080;
04/03/2017 13:00;935.9;81.0;3.7;0.8;5.0;144.0;320.0;2.0;7832;
04/03/2017 14:00;935.0;82.0;3.7;0.4;7.0;300.0;358.0;0.0;9922;
04/03/2017 15:00;934.6;76.0;3.0;0.0;7.0;11.0;219.0;1.0;7364;
04/03/2017 16:00;934.2;64.0;3.9;0.2;9.0;279.0;409.0;2.0;9341;
04/03/2017 17:00;934.6;69.0;3.3;0.0;9.0;109.0;245.0;1.0;7874;
04/03/2017 18:00;935.2;82.0;4.6;0.0;8.0;360.0;18.0;2.0;3002;
04/03/2017 19:00;936.8;95.0;3.8;0.0;6.0;127.0;0.0;1.0;142;
04/03/2017 20:00;937.6;98.0;2.8;0.0;5.0;162.0;0.0;1.0;0;
04/03/2017 21:00;937.9;83.0;5.1;0.0;6.0;234.0;0.0;2.0;0;
04/03/2017 22:00;938.2;66.0;7.2;0.0;7.0;231.0;0.0;3.0;0;
04/03/2017 23:00;938.6;64.0;7.3;0.0;7.0;230.0;0.0;3.0;0;
05/03/2017 00:00;938.6;62.0;8.5;0.0;6.0;226.0;0.0;4.0;0;
05/03/2017 01:00;939.3;57.0;8.6;0.0;7.0;17.0;0.0;0.0;0;
05/03/2017 02:00;939.9;57.0;4.8;0.0;6.0;107.0;0.0;1.0;0;
05/03/2017 03:00;939.9;71.0;5.2;0.0;5.0;248.0;0.0;1.0;0;
05/03/2017 04:00;940.0;63.0;3.4;0.0;5.0;226.0;0.0;1.0;0;
05/03/2017 05:00;940.5;75.0;2.6;0.0;4.0;299.0;0.0;1.0;0;
05/03/2017 06:00;941.1;79.0;2.5;0.0;4.0;197.0;0.0;0.0;0;
05/03/2017 07:00;941.5;71.0;3.8;0.0;4.0;236.0;0.0;1.0;34;
05/03/2017 08:00;942.2;62.0;2.9;0.0;4.0;255.0;138.0;1.0;672;
05/03/2017 09:00;942.7;49.0;2.1;0.0;7.0;310.0;330.0;0.0;3549;
05/03/2017 10:00;943.1;58.0;2.6;0.0;9.0;14.0;495.0;0.0;7431;
05/03/2017 11:00;942.9;56.0;3.0;0.0;9.0;26.0;626.0;0.0;10927;
05/03/2017 12:00;943.1;58.0;4.2;0.0;10.0;9.0;687.0;2.0;13504;
05/03/2017 13:00;942.4;51.0;4.4;0.0;10.0;134.0;646.0;1.0;14529;
05/03/2017 14:00;941.6;46.0;3.3;0.0;11.0;73.0;385.0;1.0;12428;
05/03/2017 15:00;941.5;52.0;3.0;0.0;11.0;72.0;135.0;0.0;5004;
05/03/2017 16:00;941.0;53.0;3.4;0.0;10.0;78.0;347.0;1.0;4363;
05/03/2017 17:00;940.9;54.0;2.9;0.0;10.0;85.0;225.0;0.0;7504;
05/03/2017 18:00;940.7;62.0;2.9;0.0;11.0;31.0;0.0;1.0;2691;
05/03/2017 19:00;941.8;73.0;3.4;0.0;9.0;335.0;0.0;1.0;142;
05/03/2017 20:00;941.8;83.0;2.7;0.0;8.0;214.0;0.0;1.0;0;
05/03/2017 21:00;941.3;66.0;3.7;0.0;8.0;180.0;0.0;1.0;0;
05/03/2017 22:00;941.1;69.0;4.2;0.0;8.0;232.0;0.0;2.0;0;
05/03/2017 23:00;940.9;49.0;5.6;0.0;10.0;236.0;0.0;1.0;0;
06/03/2017 00:00;942.4;61.0;3.8;0.0;9.0;273.0;0.0;2.0;0;
06/03/2017 01:00;943.1;57.0;6.1;0.0;9.0;230.0;0.0;2.0;0;
06/03/2017 02:00;943.2;61.0;5.2;0.0;9.0;244.0;0.0;2.0;0;
06/03/2017 03:00;943.0;41.0;6.9;0.0;10.0;227.0;0.0;3.0;0;
06/03/2017 04:00;942.9;37.0;6.7;0.0;11.0;231.0;0.0;3.0;0;
06/03/2017 05:00;943.2;38.0;6.3;0.0;10.0;229.0;0.0;2.0;0;
06/03/2017 06:00;942.5;45.0;5.3;0.0;10.0;229.0;0.0;2.0;0;
06/03/2017 07:00;942.6;56.0;4.7;0.0;9.0;268.0;0.0;2.0;38;
06/03/2017 08:00;941.9;50.0;3.8;0.0;10.0;252.0;142.0;2.0;915;
06/03/2017 09:00;941.3;42.0;6.7;0.0;11.0;279.0;117.0;2.0;2441;
06/03/2017 10:00;941.0;44.0;5.5;0.0;11.0;337.0;283.0;2.0;4266;
06/03/2017 11:00;941.1;38.0;4.7;0.0;12.0;355.0;212.0;1.0;4246;
06/03/2017 12:00;939.7;44.0;4.8;0.0;11.0;30.0;704.0;1.0;6662;
06/03/2017 13:00;937.9;40.0;6.8;0.0;14.0;13.0;718.0;3.0;14859;
06/03/2017 14:00;936.6;39.0;6.6;0.0;14.0;48.0;677.0;2.0;14872;
06/03/2017 15:00;933.7;28.0;10.6;0.0;15.0;60.0;203.0;0.0;11926;
06/03/2017 16:00;933.0;64.0;24.4;0.0;12.0;231.0;46.0;7.0;2001;
06/03/2017 17:00;934.2;61.0;17.7;0.0;10.0;238.0;286.0;4.0;4195;
06/03/2017 18:00;935.3;63.0;7.9;0.0;10.0;348.0;22.0;3.0;1573;
06/03/2017 19:00;935.7;72.0;6.4;0.0;9.0;237.0;0.0;3.0;113;
06/03/2017 20:00;935.0;73.0;7.3;0.0;8.0;236.0;0.0;2.0;0;
06/03/2017 21:00;935.2;56.0;4.4;0.0;8.0;265.0;0.0;2.0;0;
06/03/2017 22:00;935.8;49.0;4.7;0.0;8.0;242.0;0.0;2.0;0;
06/03/2017 23:00;937.1;49.0;5.7;0.0;9.0;243.0;0.0;2.0;0;
07/03/2017 00:00;937.7;42.0;7.7;0.0;9.0;260.0;0.0;3.0;0;
07/03/2017 01:00;938.3;43.0;8.0;0.0;9.0;271.0;0.0;3.0;0;
07/03/2017 02:00;938.7;41.0;7.1;0.0;8.0;274.0;0.0;3.0;0;
07/03/2017 03:00;939.1;36.0;7.6;0.0;8.0;264.0;0.0;3.0;0;
07/03/2017 04:00;939.4;41.0;7.0;0.0;9.0;263.0;0.0;3.0;0;
07/03/2017 05:00;940.4;38.0;5.4;0.0;8.0;241.0;0.0;1.0;0;
07/03/2017 06:00;941.3;40.0;3.9;0.0;8.0;262.0;0.0;2.0;0;
07/03/2017 07:00;942.1;40.0;3.1;0.0;7.0;226.0;0.0;1.0;37;
07/03/2017 08:00;943.0;40.0;3.2;0.0;8.0;205.0;155.0;0.0;624;
07/03/2017 09:00;943.3;28.0;2.2;0.0;9.0;134.0;329.0;1.0;3483;
07/03/2017 10:00;943.8;25.0;2.4;0.0;11.0;128.0;518.0;1.0;6531;
07/03/2017 11:00;944.0;16.0;4.1;0.0;11.0;126.0;650.0;2.0;11184;
07/03/2017 12:00;943.8;15.0;5.1;0.0;13.0;45.0;726.0;2.0;13509;
07/03/2017 13:00;943.8;18.0;7.4;0.0;14.0;44.0;742.0;3.0;15042;
07/03/2017 14:00;943.7;20.0;10.6;0.0;14.0;19.0;704.0;5.0;15519;
07/03/2017 15:00;944.0;16.0;10.5;0.0;14.0;30.0;599.0;5.0;14843;
07/03/2017 16:00;944.6;18.0;11.4;0.0;13.0;21.0;444.0;5.0;12169;
07/03/2017 17:00;945.2;20.0;10.4;0.0;13.0;29.0;251.0;4.0;8478;
07/03/2017 18:00;946.4;24.0;12.2;0.0;12.0;19.0;49.0;4.0;3711;
07/03/2017 19:00;947.7;29.0;8.3;0.0;9.0;14.0;0.0;3.0;178;
07/03/2017 20:00;948.4;38.0;5.4;0.0;8.0;79.0;0.0;0.0;0;
07/03/2017 21:00;949.3;44.0;3.1;0.0;8.0;214.0;0.0;1.0;0;
07/03/2017 22:00;950.3;44.0;3.4;0.0;7.0;166.0;0.0;1.0;0;
07/03/2017 23:00;951.0;45.0;3.3;0.0;7.0;236.0;0.0;1.0;0;
08/03/2017 00:00;951.5;43.0;4.3;0.0;6.0;231.0;0.0;2.0;0;
08/03/2017 01:00;952.1;43.0;4.7;0.0;6.0;233.0;0.0;2.0;0;
08/03/2017 02:00;952.4;42.0;5.9;0.0;6.0;233.0;0.0;2.0;0;
08/03/2017 03:00;952.4;44.0;5.9;0.0;5.0;237.0;0.0;3.0;0;
08/03/2017 04:00;952.4;40.0;5.4;0.0;5.0;234.0;0.0;3.0;0;
08/03/2017 05:00;953.0;40.0;5.9;0.0;5.0;236.0;0.0;2.0;0;
08/03/2017 06:00;952.7;39.0;6.6;0.0;5.0;232.0;0.0;3.0;0;
08/03/2017 07:00;953.6;39.0;6.7;0.0;5.0;242.0;0.0;3.0;51;
08/03/2017 08:00;954.3;36.0;4.5;0.0;6.0;196.0;189.0;1.0;896;
08/03/2017 09:00;954.5;30.0;3.4;0.0;8.0;227.0;350.0;1.0;3513;
08/03/2017 10:00;954.9;24.0;2.4;0.0;10.0;327.0;522.0;1.0;7772;
08/03/2017 11:00;955.3;20.0;3.8;0.0;10.0;50.0;641.0;2.0;11264;
08/03/2017 12:00;955.3;21.0;4.5;0.0;11.0;103.0;724.0;1.0;13554;
08/03/2017 13:00;954.8;22.0;3.5;0.0;12.0;62.0;710.0;1.0;14532;
08/03/2017 14:00;954.2;24.0;3.9;0.0;13.0;79.0;687.0;0.0;14587;
08/03/2017 15:00;954.0;24.0;3.8;0.0;13.0;33.0;574.0;1.0;13516;
08/03/2017 16:00;953.8;23.0;4.1;0.0;13.0;34.0;410.0;1.0;11158;
08/03/2017 17:00;954.0;26.0;4.1;0.0;13.0;356.0;227.0;1.0;7567;
08/03/2017 18:00;954.0;28.0;3.0;0.0;12.0;49.0;53.0;1.0;3274;
08/03/2017 19:00;954.5;38.0;2.8;0.0;12.0;20.0;0.0;1.0;225;
08/03/2017 20:00;954.8;50.0;2.3;0.0;11.0;246.0;0.0;1.0;0;
08/03/2017 21:00;954.7;53.0;3.3;0.0;10.0;235.0;0.0;1.0;0;
08/03/2017 22:00;954.9;59.0;4.8;0.0;8.0;239.0;0.0;1.0;0;
08/03/2017 23:00;954.9;60.0;3.1;0.0;8.0;253.0;0.0;1.0;0;
09/03/2017 00:00;954.6;53.0;4.3;0.0;8.0;232.0;0.0;2.0;0;
09/03/2017 01:00;954.7;55.0;4.7;0.0;8.0;243.0;0.0;2.0;0;
09/03/2017 02:00;954.2;61.0;4.6;0.0;7.0;231.0;0.0;2.0;0;
09/03/2017 03:00;953.2;56.0;4.3;0.0;7.0;234.0;0.0;1.0;0;
09/03/2017 04:00;953.5;67.0;3.5;0.0;7.0;221.0;0.0;2.0;0;
09/03/2017 05:00;953.1;68.0;3.0;0.0;7.0;240.0;0.0;1.0;0;
09/03/2017 06:00;953.1;69.0;3.3;0.0;6.0;255.0;0.0;1.0;0;
09/03/2017 07:00;953.4;67.0;3.5;0.0;7.0;262.0;0.0;1.0;69;
09/03/2017 08:00;954.0;64.0;2.7;0.0;8.0;241.0;143.0;1.0;752;
09/03/2017 09:00;954.0;41.0;2.3;0.0;10.0;252.0;344.0;1.0;3372;
09/03/2017 10:00;954.0;33.0;2.6;0.0;13.0;351.0;464.0;1.0;7274;
09/03/2017 11:00;953.2;26.0;2.7;0.0;14.0;69.0;533.0;0.0;10913;
09/03/2017 12:00;952.6;30.0;3.5;0.0;15.0;69.0;668.0;0.0;12577;
09/03/2017 13:00;951.9;25.0;3.8;0.0;17.0;51.0;652.0;0.0;13453;
09/03/2017 14:00;951.0;31.0;4.4;0.0;16.0;42.0;519.0;1.0;11196;
09/03/2017 15:00;950.7;34.0;3.8;0.0;16.0;35.0;402.0;1.0;9862;
09/03/2017 16:00;950.4;33.0;3.6;0.0;16.0;33.0;327.0;1.0;6713;
09/03/2017 17:00;950.1;35.0;2.7;0.0;16.0;98.0;142.0;1.0;5014;
09/03/2017 18:00;949.8;45.0;1.4;0.0;15.0;110.0;63.0;0.0;2476;
09/03/2017 19:00;949.9;54.0;1.9;0.0;14.0;164.0;0.0;1.0;306;
09/03/2017 20:00;950.1;67.0;2.1;0.0;13.0;187.0;0.0;1.0;0;
09/03/2017 21:00;950.7;71.0;2.1;0.0;13.0;206.0;0.0;0.0;0;
09/03/2017 22:00;951.0;62.0;3.2;0.0;12.0;244.0;0.0;2.0;0;
09/03/2017 23:00;951.6;68.0;2.6;0.0;12.0;222.0;0.0;2.0;0;
10/03/2017 00:00;952.3;69.0;3.2;0.0;11.0;247.0;0.0;2.0;0;
10/03/2017 01:00;951.8;58.0;4.0;0.0;11.0;232.0;0.0;2.0;0;
10/03/2017 02:00;951.0;50.0;4.9;0.0;12.0;239.0;0.0;2.0;0;
10/03/2017 03:00;950.9;51.0;4.1;0.0;11.0;238.0;0.0;1.0;0;
10/03/2017 04:00;951.0;53.0;4.3;0.0;11.0;256.0;0.0;2.0;0;
10/03/2017 05:00;950.8;57.0;4.3;0.0;10.0;241.0;0.0;2.0;0;
10/03/2017 06:00;950.2;50.0;5.8;0.0;11.0;232.0;0.0;2.0;0;
10/03/2017 07:00;950.5;51.0;4.5;0.0;11.0;236.0;0.0;2.0;67;
10/03/2017 08:00;951.4;49.0;3.3;0.0;11.0;228.0;154.0;2.0;725;
10/03/2017 09:00;952.0;43.0;3.0;0.0;13.0;238.0;344.0;2.0;3336;
10/03/2017 10:00;952.3;32.0;3.5;0.0;17.0;271.0;517.0;1.0;7406;
10/03/2017 11:00;952.4;28.0;2.7;0.0;19.0;57.0;639.0;1.0;10594;
10/03/2017 12:00;952.5;30.0;4.7;0.0;18.0;55.0;715.0;2.0;13002;
10/03/2017 13:00;952.3;26.0;5.6;0.0;18.0;49.0;732.0;2.0;14313;
10/03/2017 14:00;951.8;29.0;5.8;0.0;19.0;49.0;672.0;2.0;13979;
10/03/2017 15:00;951.4;25.0;5.2;0.0;19.0;35.0;567.0;2.0;12975;
10/03/2017 16:00;951.4;24.0;5.6;0.0;19.0;24.0;421.0;3.0;10944;
10/03/2017 17:00;951.6;25.0;5.7;0.0;18.0;32.0;234.0;2.0;7365;
10/03/2017 18:00;952.3;31.0;4.4;0.0;18.0;11.0;45.0;1.0;3174;
10/03/2017 19:00;953.0;47.0;2.9;0.0;17.0;262.0;0.0;1.0;255;
10/03/2017 20:00;953.5;43.0;3.2;0.0;15.0;254.0;0.0;2.0;0;
10/03/2017 21:00;953.4;42.0;7.3;0.0;14.0;229.0;0.0;3.0;0;
10/03/2017 22:00;953.6;45.0;6.9;0.0;13.0;233.0;0.0;3.0;0;
10/03/2017 23:00;953.6;46.0;6.4;0.0;13.0;230.0;0.0;3.0;0;
11/03/2017 00:00;953.7;47.0;7.3;0.0;12.0;233.0;0.0;3.0;0;
11/03/2017 01:00;953.8;48.0;6.1;0.0;12.0;236.0;0.0;3.0;0;
11/03/2017 02:00;953.8;48.0;6.0;0.0;11.0;238.0;0.0;2.0;0;
